CO_TAZID,zip5
51303,84032
51306,84032
51302,84032
51307,84032
51305,84032
51298,84032
51015,84032
51024,84032
51027,84032
51135,84032
51138,84032
51249,84032
51231,84032
51099,84032
51104,84032
51098,84032
51094,84032
51118,84032
51122,84032
51115,84032
51110,84032
51107,84032
51102,84032
51114,84032
51109,84032
51106,84032
51101,84032
51156,84032
51173,84032
51158,84032
51175,84032
51166,84032
51162,84032
51168,84032
51165,84032
51167,84032
51159,84032
51155,84032
51280,84032
51279,84032
51282,84032
51281,84032
51287,84032
51285,84032
51288,84032
51286,84032
51289,84032
51187,84032
51039,84032
51037,84032
51038,84032
51028,84032
51034,84032
51029,84032
51033,84032
51036,84032
51035,84032
51025,84032
51017,84032
51012,84032
51026,84032
51031,84032
51163,84032
51207,84032
51315,84032
51314,84032
51313,84032
51312,84032
51222,84032
51022,84049
51052,84049
51049,84049
51045,84049
51060,84049
51056,84049
51057,84049
51070,84049
51080,84049
51073,84049
51076,84049
51053,84049
51062,84049
51058,84049
51069,84049
51068,84049
51044,84049
51272,84049
51268,84049
51270,84049
51061,84049
51051,84049
51055,84049
51066,84049
51054,84049
51082,84049
51079,84049
51075,84049
51065,84049
51067,84049
51074,84049
51072,84049
51071,84049
51063,84049
51064,84049
51021,84049
51267,84049
51023,84049
51269,84049
51083,84049
51081,84049
51077,84049
51050,84049
51047,84049
51046,84049
51059,84049
51048,84049
51078,84049
51292,84082
51252,84082
51257,84082
51260,84082
51262,84082
51259,84082
51263,84082
51258,84082
51265,84082
51264,84082
51255,84082
51256,84082
51254,84082
51266,84082
51293,84082
51291,84082
51253,84082
51251,84082
51261,84082
21281,84760
21284,84760
21285,84760
21278,84760
21282,84760
21280,84760
21292,84760
21333,84760
21334,84760
21270,84760
21267,84760
21269,84760
21338,84760
21286,84760
21272,84760
21273,84760
21268,84760
21279,84760
21283,84760
21293,84760
21277,84760
21296,84761
21297,84761
21301,84761
21308,84761
21309,84761
21302,84761
21303,84761
21310,84761
21311,84761
21314,84761
21316,84761
21317,84761
21318,84761
21320,84761
21321,84761
21322,84761
21329,84761
21323,84761
21324,84761
21307,84761
21313,84761
21312,84761
21319,84761
21266,84761
21288,84761
21305,84761
21337,84761
21275,84761
21325,84761
21306,84761
21289,84761
21290,84761
21295,84761
21300,84761
21291,84761
21315,84761
21327,84761
21328,84761
21304,84761
21287,84761
21271,84761
21276,84761
21294,84761
21298,84761
21299,84761
21049,84721
21036,84721
21052,84721
21053,84721
21061,84721
21073,84721
21062,84721
21063,84721
21064,84721
21065,84721
21086,84721
21092,84721
21103,84721
21112,84721
21101,84721
21090,84721
21144,84721
21133,84721
21148,84721
21134,84721
21113,84721
21150,84721
21114,84721
21138,84721
21141,84721
21152,84721
21125,84721
21153,84721
21158,84721
21154,84721
21155,84721
21156,84721
21157,84721
21026,84721
21025,84721
21059,84721
21085,84721
21089,84721
21076,84721
21087,84721
21084,84721
21147,84721
21110,84721
21108,84721
21130,84721
21162,84721
21019,84721
21020,84721
21021,84721
21057,84721
21027,84721
21024,84721
21274,84721
21330,84721
21051,84721
21066,84721
21143,84721
21159,84721
21129,84721
21128,84721
21034,84721
21035,84721
21050,84721
21335,84721
21100,84721
21099,84721
21109,84721
21131,84721
21132,84721
21146,84721
21145,84721
21149,84721
21127,84721
21119,84721
21111,84721
21081,84721
21083,84721
21068,84721
21078,84721
21022,84721
21046,84721
21045,84721
21044,84721
21048,84721
21075,84721
21077,84721
21058,84721
21082,84721
21032,84721
21030,84721
21023,84721
21106,84721
21151,84721
21136,84721
21135,84721
21140,84721
21042,84721
21041,84721
21115,84721
21116,84721
21091,84721
21088,84721
21047,84721
21037,84721
21060,84721
21043,84721
21033,84721
21031,84721
21038,84721
21028,84721
21029,84721
21039,84721
21040,84721
21097,84721
21098,84721
21069,84721
21056,84721
21070,84721
21054,84721
21055,84721
21096,84721
21093,84721
21067,84721
21080,84721
21095,84721
21107,84721
21094,84721
21079,84721
21105,84721
21071,84721
21072,84721
21161,84721
21160,84721
21163,84721
21102,84721
21117,84721
21104,84721
21118,84721
21126,84721
21124,84721
21122,84721
21123,84721
21121,84721
21137,84721
21142,84721
21120,84721
21139,84721
21074,84721
21165,84720
21167,84720
21194,84720
21170,84720
21195,84720
21173,84720
21174,84720
21175,84720
21176,84720
21177,84720
21178,84720
21197,84720
21180,84720
21185,84720
21186,84720
21198,84720
21199,84720
21181,84720
21200,84720
21182,84720
21188,84720
21201,84720
21183,84720
21202,84720
21217,84720
21203,84720
21204,84720
21220,84720
21225,84720
21190,84720
21192,84720
21210,84720
21212,84720
21206,84720
21256,84720
21015,84720
21018,84720
21245,84720
21357,84720
21358,84720
21352,84720
21168,84720
21215,84720
21224,84720
21187,84720
21221,84720
21172,84720
21196,84720
21166,84720
21253,84720
21242,84720
21017,84720
21013,84720
21016,84720
21193,84720
21249,84720
21228,84720
21240,84720
21189,84720
21241,84720
21230,84720
21246,84720
21247,84720
21205,84720
21254,84720
21222,84720
21244,84720
21223,84720
21219,84720
21251,84720
21250,84720
21248,84720
21232,84720
21239,84720
21231,84720
21227,84720
21226,84720
21233,84720
21234,84720
21229,84720
21235,84720
21211,84720
21208,84720
21209,84720
21164,84720
21191,84720
21207,84720
21238,84720
21216,84720
21237,84720
21214,84720
21236,84720
21213,84720
21243,84720
21179,84720
21184,84720
21218,84720
21171,84720
21169,84720
21354,84720
21353,84720
21356,84720
21355,84720
21346,84719
21345,84719
21347,84719
21350,84719
21348,84719
21341,84719
21340,84719
21349,84719
21342,84719
21351,84719
21359,84719
21343,84719
21360,84719
21344,84719
21339,84719
21261,84742
21262,84742
21260,84742
21257,84742
21259,84742
21258,84742
21264,84742
21265,84742
21263,84742
21252,84742
21255,84742
21001,84714
21002,84714
21003,84714
21006,84714
21011,84714
21008,84714
21007,84714
21010,84714
21004,84753
21005,84753
21326,84772
21336,84772
21331,84772
21332,84772
